defensive_team,posteam,receiver,air_yards,pass_location,reception
MIN,CHI,A.Robinson,7,3,1
MIN,CHI,D.Montgomery,-2,3,1
CHI,MIN,C.Ham,3,1,1
CHI,MIN,NA,12,3,0
MIN,CHI,T.Burton,4,2,1
MIN,CHI,D.Montgomery,2,1,1
CHI,MIN,A.Thielen,19,2,0
MIN,CHI,J.Wims,36,3,1
MIN,CHI,J.Holtz,1,3,1
MIN,CHI,T.Cohen,7,3,0
CHI,MIN,A.Thielen,0,3,1
CHI,MIN,S.Diggs,15,3,1
CHI,MIN,S.Diggs,29,3,1
CHI,MIN,D.Cook,-3,3,1
CHI,MIN,K.Rudolph,6,3,1
MIN,CHI,D.Montgomery,1,3,0
CHI,MIN,A.Thielen,5,3,1
CHI,MIN,D.Cook,4,1,1
MIN,CHI,A.Robinson,-1,1,1
MIN,CHI,J.Wims,9,1,0
CHI,MIN,S.Diggs,6,1,1
CHI,MIN,D.Cook,1,2,1
CHI,MIN,D.Cook,-4,3,1
CHI,MIN,S.Diggs,5,3,1
CHI,MIN,S.Diggs,2,3,1
CHI,MIN,A.Abdullah,-2,3,1
CHI,MIN,A.Abdullah,2,2,0
CHI,MIN,O.Johnson,9,3,1
CHI,MIN,O.Johnson,7,3,1
CHI,MIN,A.Thielen,2,1,0
CHI,MIN,D.Cook,-3,3,0
CHI,MIN,O.Johnson,4,1,1
CHI,MIN,D.Cook,1,1,1
CHI,MIN,A.Thielen,4,2,0
CHI,MIN,A.Abdullah,-2,3,1
CHI,MIN,O.Johnson,5,1,1
JAX,DEN,E.Sanders,12,1,1
JAX,DEN,C.Sutton,5,3,1
JAX,DEN,C.Sutton,2,2,1
JAX,DEN,E.Sanders,33,1,0
JAX,DEN,D.Spencer,0,3,1
DEN,JAX,C.Conley,39,3,0
JAX,DEN,N.Fant,-6,1,1
DEN,JAX,D.Westbrook,6,1,1
DEN,JAX,L.Fournette,1,3,1
DEN,JAX,D.Chark,21,3,1
DEN,JAX,NA,8,1,0
DEN,JAX,L.Fournette,-3,1,1
JAX,DEN,R.Freeman,5,3,0
JAX,DEN,E.Sanders,8,3,0
DEN,JAX,NA,-1,1,0
DEN,JAX,L.Fournette,1,3,0
JAX,DEN,C.Sutton,4,3,0
JAX,DEN,R.Freeman,4,2,1
JAX,DEN,C.Sutton,4,1,1
JAX,DEN,E.Sanders,19,3,1
JAX,DEN,C.Sutton,7,3,1
DEN,JAX,C.Conley,48,2,0
DEN,JAX,NA,12,1,0
JAX,DEN,NA,16,3,0
JAX,DEN,C.Sutton,11,3,0
JAX,DEN,R.Freeman,2,2,1
JAX,DEN,P.Lindsay,-3,3,1
JAX,DEN,N.Fant,23,3,0
JAX,DEN,D.Hamilton,26,3,1
JAX,DEN,NA,11,1,0
JAX,DEN,E.Sanders,1,1,1
JAX,DEN,R.Freeman,-5,1,0
DEN,JAX,G.Swaim,6,2,1
DEN,JAX,G.Swaim,11,1,0
JAX,DEN,D.Hamilton,4,1,1
JAX,DEN,D.Hamilton,4,3,0
JAX,DEN,R.Freeman,5,1,1
JAX,DEN,NA,7,1,0
DEN,JAX,D.Westbrook,8,3,1
DEN,JAX,D.Westbrook,5,1,1
DEN,JAX,G.Swaim,0,2,1
DEN,JAX,D.Chark,10,3,0
DEN,JAX,D.Chark,3,1,1
DEN,JAX,D.Westbrook,7,2,0
DEN,JAX,D.Westbrook,-2,3,1
DEN,JAX,D.Chark,34,1,0
DEN,JAX,K.Cole,19,2,1
DEN,JAX,R.Armstead,0,1,1
JAX,DEN,N.Fant,6,2,1
JAX,DEN,NA,0,1,0
DEN,JAX,NA,11,2,1
JAX,DEN,C.Sutton,5,2,0
JAX,DEN,D.Hamilton,5,2,0
DEN,JAX,NA,31,1,0
DEN,JAX,C.Conley,4,2,0
JAX,DEN,D.Hamilton,-2,1,1
JAX,DEN,N.Fant,12,2,0
JAX,DEN,E.Sanders,25,3,0
DEN,JAX,G.Swaim,0,3,1
DEN,JAX,M.Lee,5,2,1
DEN,JAX,D.Chark,8,1,1
DEN,JAX,D.Chark,16,1,0
JAX,DEN,E.Sanders,17,1,1
JAX,DEN,C.Sutton,17,1,1
JAX,DEN,R.Freeman,-6,3,1
JAX,DEN,E.Sanders,13,2,1
JAX,DEN,C.Sutton,8,2,1
DEN,JAX,D.Chark,12,3,0
DEN,JAX,D.Chark,1,3,1
DEN,JAX,D.Westbrook,17,1,1
DEN,JAX,C.Conley,8,1,1
NO,DAL,A.Cooper,7,1,1
NO,DAL,J.Witten,6,2,1
NO,DAL,NA,8,1,0
NO,DAL,E.Elliott,4,2,1
DAL,NO,L.Murray,-4,1,1
DAL,NO,J.Cook,0,1,0
DAL,NO,M.Thomas,15,3,1
DAL,NO,M.Thomas,5,2,1
DAL,NO,NA,22,3,0
NO,DAL,J.Witten,12,3,1
NO,DAL,D.Smith,5,2,0
NO,DAL,R.Cobb,10,1,0
DAL,NO,J.Hill,2,3,1
DAL,NO,J.Cook,6,1,1
NO,DAL,E.Elliott,2,2,1
NO,DAL,A.Cooper,5,1,0
DAL,NO,J.Hill,-1,3,1
DAL,NO,M.Thomas,3,3,1
DAL,NO,M.Thomas,16,3,1
NO,DAL,E.Elliott,3,1,1
NO,DAL,J.Witten,10,2,1
DAL,NO,A.Kamara,5,2,1
DAL,NO,J.Hill,4,1,1
NO,DAL,B.Jarwin,5,1,1
NO,DAL,R.Cobb,2,3,1
NO,DAL,E.Elliott,4,1,1
NO,DAL,B.Jarwin,7,3,1
DAL,NO,M.Thomas,7,3,1
DAL,NO,T.Ginn,8,3,1
DAL,NO,J.Cook,6,3,0
DAL,NO,T.Ginn,27,3,0
DAL,NO,T.Ginn,4,3,1
DAL,NO,A.Kamara,1,2,1
DAL,NO,J.Cook,1,3,0
DAL,NO,L.Humphrey,15,3,0
DAL,NO,M.Thomas,5,1,1
NO,DAL,A.Cooper,9,3,1
NO,DAL,E.Elliott,-3,1,1
NO,DAL,R.Cobb,5,3,1
NO,DAL,A.Cooper,8,1,1
NO,DAL,J.Witten,12,2,1
NO,DAL,B.Jarwin,25,2,1
DAL,NO,M.Thomas,8,3,1
DAL,NO,J.Cook,9,3,1
DAL,NO,J.Cook,5,3,1
DAL,NO,J.Hill,13,1,0
NO,DAL,R.Cobb,11,2,0
NO,DAL,T.Austin,5,3,1
NO,DAL,R.Cobb,5,1,0
DAL,NO,A.Kamara,-5,3,1
DAL,NO,M.Thomas,6,2,1
DAL,NO,M.Thomas,4,1,1
NO,DAL,A.Cooper,9,1,1
NO,DAL,A.Cooper,12,3,0
DAL,NO,T.Ginn,7,3,1
DAL,NO,Z.Line,1,3,1
NO,DAL,E.Elliott,2,2,1
NO,DAL,A.Cooper,14,3,1
NO,DAL,E.Elliott,0,3,0
NO,DAL,A.Cooper,49,2,0
NO,DAL,R.Cobb,24,2,1
NO,DAL,NA,39,3,0
PIT,CIN,T.Eifert,13,3,1
PIT,CIN,T.Boyd,5,2,1
PIT,CIN,J.Mixon,-5,1,1
CIN,PIT,D.Johnson,2,1,1
PIT,CIN,A.Tate,15,3,0
PIT,CIN,A.Tate,5,3,1
PIT,CIN,T.Eifert,10,3,0
CIN,PIT,J.Smith-Schuster,5,2,1
CIN,PIT,J.Conner,-3,2,1
CIN,PIT,D.Johnson,-4,2,1
PIT,CIN,J.Mixon,-5,3,1
PIT,CIN,T.Boyd,4,1,0
PIT,CIN,J.Ross,17,3,0
CIN,PIT,J.Samuels,-3,2,1
CIN,PIT,J.Samuels,-4,2,1
CIN,PIT,N.Vannett,10,1,1
CIN,PIT,J.Conner,-4,3,1
CIN,PIT,J.Smith-Schuster,6,1,0
PIT,CIN,T.Eifert,4,2,0
PIT,CIN,J.Ross,15,3,0
CIN,PIT,J.Conner,2,2,1
CIN,PIT,J.Samuels,-1,3,1
CIN,PIT,J.Samuels,4,3,1
CIN,PIT,J.Conner,8,3,1
PIT,CIN,NA,-3,1,0
PIT,CIN,J.Ross,12,2,1
PIT,CIN,T.Boyd,12,1,1
PIT,CIN,J.Ross,11,1,1
CIN,PIT,J.Conner,2,2,1
CIN,PIT,D.Johnson,3,1,1
CIN,PIT,J.Samuels,-3,1,1
CIN,PIT,J.Smith-Schuster,0,1,1
CIN,PIT,J.Smith-Schuster,-2,1,1
CIN,PIT,D.Johnson,8,1,1
PIT,CIN,A.Tate,14,2,1
PIT,CIN,G.Bernard,-6,3,1
CIN,PIT,J.Samuels,5,2,1
CIN,PIT,B.Snell,-3,3,0
CIN,PIT,N.Vannett,17,1,1
CIN,PIT,J.Conner,-4,2,1
PIT,CIN,J.Ross,5,1,0
PIT,CIN,A.Tate,6,1,0
CIN,PIT,NA,4,1,0
CIN,PIT,D.Johnson,32,1,1
PIT,CIN,J.Mixon,-1,3,0
CIN,PIT,J.Washington,22,3,0
PIT,CIN,T.Eifert,13,2,1
PIT,CIN,A.Tate,5,3,1
PIT,CIN,J.Mixon,-1,1,1
PIT,CIN,G.Bernard,-1,1,1
PIT,CIN,A.Tate,12,2,1
PIT,CIN,G.Bernard,-6,1,0
PIT,CIN,J.Ross,8,3,1
PIT,CIN,J.Mixon,-4,2,1
PIT,CIN,T.Eifert,8,1,0
PIT,CIN,NA,13,3,0
CIN,PIT,D.Johnson,-4,2,1
CIN,PIT,J.Conner,-4,2,1
CIN,PIT,J.Samuels,-1,3,1
CIN,PIT,J.Samuels,-5,2,1
CIN,PIT,J.Conner,-5,3,1
PIT,CIN,G.Bernard,5,3,0
PIT,CIN,T.Boyd,5,2,1
PIT,CIN,T.Boyd,12,2,0
PIT,CIN,G.Bernard,-4,1,1
PIT,CIN,G.Bernard,-3,2,1
PIT,CIN,D.Willis,5,2,1
PIT,CIN,T.Boyd,10,1,0
LA,SEA,J.Brown,8,1,1
SEA,LA,G.Everett,6,3,0
LA,SEA,NA,10,3,0
LA,SEA,C.Carson,-3,3,0
LA,SEA,W.Dissly,-1,3,1
SEA,LA,G.Everett,14,1,1
SEA,LA,T.Gurley,-1,3,1
SEA,LA,R.Woods,5,3,0
LA,SEA,L.Willson,5,1,1
LA,SEA,DK.Metcalf,4,3,1
LA,SEA,W.Dissly,34,3,1
LA,SEA,T.Lockett,13,1,1
SEA,LA,B.Cooks,50,2,0
SEA,LA,C.Kupp,15,2,0
SEA,LA,G.Everett,0,3,0
LA,SEA,J.Brown,14,3,1
LA,SEA,D.Moore,9,3,0
SEA,LA,T.Gurley,4,3,0
LA,SEA,T.Lockett,17,3,1
LA,SEA,DK.Metcalf,40,3,1
SEA,LA,T.Gurley,0,1,1
SEA,LA,J.Reynolds,12,2,1
SEA,LA,R.Woods,13,1,1
SEA,LA,C.Kupp,14,2,1
LA,SEA,W.Dissly,22,1,1
SEA,LA,R.Woods,6,3,1
SEA,LA,G.Everett,3,3,1
SEA,LA,R.Woods,6,3,1
SEA,LA,C.Kupp,6,1,1
SEA,LA,C.Kupp,-2,1,0
SEA,LA,C.Kupp,9,2,0
SEA,LA,C.Kupp,-4,3,1
SEA,LA,C.Kupp,9,2,1
SEA,LA,T.Gurley,1,1,0
SEA,LA,G.Everett,15,1,1
SEA,LA,T.Higbee,-2,3,1
SEA,LA,T.Higbee,-1,2,1
LA,SEA,W.Dissly,0,3,1
LA,SEA,J.Brown,15,3,0
SEA,LA,R.Woods,7,2,0
SEA,LA,C.Kupp,3,2,0
LA,SEA,T.Lockett,2,3,1
LA,SEA,D.Moore,-2,1,1
SEA,LA,T.Higbee,2,3,1
SEA,LA,T.Gurley,1,1,1
SEA,LA,G.Everett,9,2,1
LA,SEA,R.Penny,1,3,1
LA,SEA,R.Penny,25,3,1
LA,SEA,J.Brown,21,2,0
SEA,LA,B.Cooks,22,2,0
SEA,LA,B.Cooks,29,3,1
SEA,LA,C.Kupp,6,1,1
SEA,LA,C.Kupp,18,3,1
SEA,LA,R.Woods,21,3,0
SEA,LA,R.Woods,-3,1,1
SEA,LA,C.Kupp,18,1,0
LA,SEA,T.Lockett,9,1,1
LA,SEA,DK.Metcalf,11,1,0
LA,SEA,C.Carson,5,3,1
SEA,LA,C.Kupp,5,2,1
SEA,LA,C.Kupp,9,3,0
SEA,LA,R.Woods,1,3,0
SEA,LA,G.Everett,15,3,0
SEA,LA,G.Everett,4,3,1
SEA,LA,G.Everett,14,3,0
SEA,LA,R.Woods,4,1,1
SEA,LA,C.Kupp,3,1,1
SEA,LA,C.Kupp,10,1,1
SEA,LA,G.Everett,17,2,1
SEA,LA,C.Kupp,5,1,0
SEA,LA,C.Kupp,10,1,0
SEA,LA,G.Everett,3,3,1
JAX,CAR,C.Samuel,-3,2,1
JAX,CAR,D.Moore,4,1,1
JAX,CAR,A.Armah,3,2,1
JAX,CAR,C.McCaffrey,1,3,1
CAR,JAX,D.Chark,4,3,1
CAR,JAX,D.Westbrook,5,1,1
CAR,JAX,D.Chark,27,1,1
JAX,CAR,C.Samuel,0,3,1
JAX,CAR,C.McCaffrey,-9,3,0
JAX,CAR,D.Moore,10,2,0
JAX,CAR,D.Moore,6,1,0
CAR,JAX,NA,5,2,0
CAR,JAX,NA,1,3,0
JAX,CAR,G.Olsen,0,3,0
JAX,CAR,D.Moore,10,3,1
JAX,CAR,J.Wright,-2,1,1
JAX,CAR,C.McCaffrey,4,2,1
CAR,JAX,D.Westbrook,-4,2,1
CAR,JAX,D.Westbrook,4,3,1
CAR,JAX,G.Swaim,1,1,1
CAR,JAX,L.Fournette,-1,1,0
CAR,JAX,M.Lee,5,1,0
CAR,JAX,D.Chark,13,1,0
JAX,CAR,C.McCaffrey,17,1,0
JAX,CAR,J.Wright,7,3,0
CAR,JAX,NA,13,3,1
CAR,JAX,D.Westbrook,22,3,1
CAR,JAX,D.Chark,11,1,1
JAX,CAR,D.Moore,39,1,1
JAX,CAR,C.McCaffrey,-6,3,1
JAX,CAR,G.Olsen,12,3,0
CAR,JAX,D.Westbrook,-2,3,1
CAR,JAX,NA,3,1,1
CAR,JAX,L.Fournette,-2,1,1
CAR,JAX,D.Westbrook,21,3,0
CAR,JAX,D.Westbrook,0,1,1
JAX,CAR,C.Samuel,14,3,0
CAR,JAX,NA,15,3,0
CAR,JAX,D.Westbrook,16,2,0
CAR,JAX,NA,15,3,1
CAR,JAX,L.Fournette,-6,1,1
CAR,JAX,D.Chark,14,2,1
CAR,JAX,D.Chark,28,3,0
JAX,CAR,R.Bonnafon,-9,1,0
JAX,CAR,C.McCaffrey,1,1,1
JAX,CAR,C.McCaffrey,-6,3,1
JAX,CAR,C.McCaffrey,12,3,0
CAR,JAX,D.Westbrook,-1,1,0
JAX,CAR,D.Moore,9,3,1
JAX,CAR,C.Samuel,5,3,1
JAX,CAR,J.Wright,3,3,0
JAX,CAR,C.McCaffrey,-1,3,1
JAX,CAR,C.Samuel,10,3,0
JAX,CAR,NA,0,3,0
CAR,JAX,R.Armstead,7,3,1
CAR,JAX,D.Chark,15,2,0
CAR,JAX,L.Fournette,5,1,0
JAX,CAR,D.Moore,5,1,1
JAX,CAR,D.Moore,6,2,1
CAR,JAX,D.Chark,-1,1,1
CAR,JAX,L.Fournette,2,1,1
CAR,JAX,L.Fournette,0,1,1
CAR,JAX,NA,14,1,0
JAX,CAR,C.Samuel,34,3,0
CAR,JAX,C.Conley,13,2,0
CAR,JAX,D.Westbrook,17,3,0
CAR,JAX,C.Conley,17,1,1
CAR,JAX,D.Chark,12,3,1
CAR,JAX,L.Fournette,0,3,0
CAR,JAX,D.Chark,13,3,1
CAR,JAX,D.Westbrook,6,2,1
CAR,JAX,D.Chark,39,1,0
CAR,JAX,M.Lee,4,1,1
CAR,JAX,C.Conley,34,1,0
CAR,JAX,K.Cole,0,3,0
NE,WAS,T.McLaurin,12,1,1
WAS,NE,M.LaCosse,4,2,0
WAS,NE,S.Michel,-3,1,1
WAS,NE,J.Gordon,3,1,1
WAS,NE,NA,0,2,0
WAS,NE,J.White,7,1,1
WAS,NE,J.Gordon,32,2,0
WAS,NE,Jak.Johnson,3,3,0
WAS,NE,R.Izzo,18,3,1
WAS,NE,M.LaCosse,9,2,1
WAS,NE,S.Michel,12,2,1
WAS,NE,J.Edelman,4,2,1
NE,WAS,T.Quinn,-3,3,0
NE,WAS,C.Thompson,7,2,0
WAS,NE,J.Gordon,19,2,1
WAS,NE,J.Edelman,13,2,1
WAS,NE,Jak.Johnson,4,3,1
WAS,NE,J.Edelman,10,2,1
WAS,NE,J.Gordon,7,2,1
NE,WAS,T.Quinn,3,2,1
WAS,NE,J.White,3,3,1
WAS,NE,J.White,0,2,1
WAS,NE,J.Edelman,17,2,0
WAS,NE,J.White,-3,2,0
WAS,NE,J.White,7,2,1
NE,WAS,S.Sims,-3,2,1
NE,WAS,S.Sims,1,3,1
WAS,NE,J.Edelman,12,3,1
WAS,NE,J.Gordon,12,2,0
WAS,NE,J.Edelman,10,1,1
NE,WAS,T.Quinn,6,2,1
WAS,NE,J.Gordon,16,1,0
WAS,NE,J.White,4,1,1
WAS,NE,NA,11,1,0
NE,WAS,T.McLaurin,17,1,1
NE,WAS,C.Thompson,3,2,1
NE,WAS,P.Richardson,6,2,1
NE,WAS,J.Sprinkle,7,3,1
WAS,NE,J.White,1,1,0
NE,WAS,NA,2,2,0
WAS,NE,J.Meyers,5,1,1
WAS,NE,NA,5,2,0
WAS,NE,NA,5,3,0
WAS,NE,J.White,12,3,1
WAS,NE,B.Bolden,21,3,1
NE,WAS,J.Sprinkle,5,2,1
NE,WAS,T.McLaurin,13,2,1
NE,WAS,P.Richardson,7,2,1
NE,WAS,T.McLaurin,12,1,0
WAS,NE,J.Edelman,15,1,1
WAS,NE,J.Edelman,4,2,1
NE,WAS,T.McLaurin,34,1,0
NE,WAS,C.Thompson,-3,3,0
WAS,NE,J.Gordon,1,2,1
WAS,NE,S.Michel,-4,1,1
WAS,NE,M.LaCosse,8,2,0
NE,WAS,T.McLaurin,5,3,0
NE,WAS,C.Thompson,2,2,1
NE,WAS,C.Thompson,5,1,1
NE,WAS,C.Thompson,-3,1,1
NE,WAS,C.Thompson,-4,2,1
WAS,NE,J.Edelman,3,3,1
WAS,NE,M.LaCosse,8,1,0
WAS,NE,J.Gordon,1,1,1
WAS,NE,R.Izzo,10,2,1
NE,WAS,T.Quinn,7,1,1
NE,WAS,K.Harmon,4,1,1
WAS,NE,J.Meyers,3,2,0
NE,WAS,J.Sprinkle,5,3,0
NE,WAS,T.McLaurin,30,3,0
BUF,TEN,A.Humphries,7,2,1
BUF,TEN,De.Walker,2,3,1
TEN,BUF,J.Brown,11,3,1
TEN,BUF,D.Williams,1,3,1
BUF,TEN,C.Davis,-4,3,1
BUF,TEN,A.Humphries,3,3,0
TEN,BUF,J.Brown,5,1,1
TEN,BUF,J.Brown,9,1,1
TEN,BUF,F.Gore,4,2,1
TEN,BUF,T.Yeldon,-5,1,1
TEN,BUF,T.Sweeney,4,3,0
TEN,BUF,NA,9,3,0
TEN,BUF,C.Beasley,4,3,1
BUF,TEN,A.Humphries,-1,1,1
BUF,TEN,A.Brown,12,2,1
BUF,TEN,C.Davis,19,1,0
TEN,BUF,D.Williams,5,2,1
TEN,BUF,T.Yeldon,-3,3,0
TEN,BUF,T.Yeldon,-2,3,1
TEN,BUF,F.Gore,2,2,1
TEN,BUF,C.Beasley,6,3,1
TEN,BUF,D.Knox,11,3,0
BUF,TEN,J.Smith,5,3,0
TEN,BUF,J.Brown,14,1,1
TEN,BUF,T.Yeldon,-6,1,1
TEN,BUF,D.Williams,6,1,1
TEN,BUF,J.Brown,19,1,1
TEN,BUF,L.Smith,8,1,1
BUF,TEN,D.Lewis,-2,3,1
BUF,TEN,C.Davis,11,3,1
BUF,TEN,NA,-7,3,0
BUF,TEN,D.Lewis,3,3,0
TEN,BUF,I.McKenzie,-4,3,1
TEN,BUF,D.Knox,-1,3,1
BUF,TEN,D.Lewis,5,3,0
TEN,BUF,NA,8,1,0
BUF,TEN,C.Davis,7,1,0
BUF,TEN,A.Humphries,5,1,1
TEN,BUF,C.Beasley,4,1,1
TEN,BUF,D.Knox,7,2,1
TEN,BUF,D.Knox,7,3,0
BUF,TEN,J.Smith,-5,3,1
BUF,TEN,T.Sharpe,12,3,1
BUF,TEN,D.Lewis,2,2,1
BUF,TEN,A.Brown,0,1,1
TEN,BUF,I.McKenzie,-1,2,1
TEN,BUF,NA,14,3,0
TEN,BUF,D.Williams,7,2,1
BUF,TEN,A.Brown,13,2,1
BUF,TEN,De.Walker,4,1,0
TEN,BUF,T.Sweeney,-3,3,0
TEN,BUF,D.Knox,2,3,0
TEN,BUF,T.Yeldon,-3,1,1
BUF,TEN,A.Humphries,0,1,1
BUF,TEN,A.Humphries,5,3,0
BAL,PIT,J.Smith-Schuster,2,1,1
BAL,PIT,J.Smith-Schuster,-4,2,1
BAL,PIT,V.McDonald,8,2,1
PIT,BAL,M.Andrews,8,2,1
PIT,BAL,M.Brown,9,2,0
BAL,PIT,NA,4,3,0
BAL,PIT,J.Washington,15,2,1
BAL,PIT,J.Smith-Schuster,15,1,1
PIT,BAL,M.Ingram,-1,3,1
PIT,BAL,M.Brown,6,2,0
PIT,BAL,M.Brown,3,2,1
PIT,BAL,H.Hurst,5,3,1
PIT,BAL,H.Hurst,2,1,1
PIT,BAL,M.Andrews,5,2,1
PIT,BAL,W.Snead,11,3,0
PIT,BAL,M.Brown,11,3,1
BAL,PIT,V.McDonald,4,2,1
BAL,PIT,D.Johnson,1,1,1
BAL,PIT,J.Samuels,-3,1,1
BAL,PIT,J.Smith-Schuster,3,1,1
BAL,PIT,D.Johnson,1,1,0
PIT,BAL,M.Ingram,-3,3,1
PIT,BAL,NA,15,2,0
BAL,PIT,D.Johnson,40,1,0
BAL,PIT,D.Johnson,9,3,1
BAL,PIT,J.Washington,5,3,1
BAL,PIT,D.Johnson,13,1,0
BAL,PIT,N.Vannett,12,1,0
BAL,PIT,J.Holton,48,2,0
PIT,BAL,NA,7,1,0
BAL,PIT,J.Samuels,4,3,1
BAL,PIT,NA,11,3,0
PIT,BAL,M.Andrews,6,2,1
PIT,BAL,NA,30,2,0
BAL,PIT,J.Washington,22,2,0
BAL,PIT,J.Washington,15,2,1
BAL,PIT,J.Washington,-2,1,0
BAL,PIT,D.Johnson,14,3,1
BAL,PIT,D.Johnson,-4,2,1
BAL,PIT,V.McDonald,1,1,1
PIT,BAL,H.Hurst,6,1,1
PIT,BAL,H.Hurst,6,3,1
PIT,BAL,W.Snead,9,1,1
PIT,BAL,W.Snead,13,1,1
PIT,BAL,M.Brown,3,2,1
PIT,BAL,W.Snead,4,1,1
PIT,BAL,G.Edwards,5,2,1
BAL,PIT,J.Smith-Schuster,18,1,1
BAL,PIT,J.Smith-Schuster,10,1,1
BAL,PIT,J.Samuels,-2,1,0
BAL,PIT,D.Johnson,1,2,1
PIT,BAL,M.Andrews,7,1,0
PIT,BAL,N.Boyle,4,1,0
BAL,PIT,J.Samuels,-3,1,1
PIT,BAL,W.Snead,11,2,1
PIT,BAL,M.Andrews,4,3,1
PIT,BAL,S.Roberts,30,1,0
PIT,BAL,M.Andrews,0,1,1
BAL,PIT,J.Smith-Schuster,10,1,1
CIN,ARI,T.Sherfield,0,2,0
CIN,ARI,K.Johnson,0,3,0
ARI,CIN,A.Tate,0,3,0
ARI,CIN,A.Tate,0,3,0
CIN,ARI,K.Johnson,6,3,1
CIN,ARI,L.Fitzgerald,0,3,1
CIN,ARI,K.Johnson,0,3,1
CIN,ARI,M.Williams,5,2,1
ARI,CIN,T.Boyd,3,3,1
ARI,CIN,T.Boyd,0,3,0
CIN,ARI,C.Clay,20,1,1
CIN,ARI,C.Edmonds,0,1,0
CIN,ARI,C.Edmonds,3,1,1
CIN,ARI,C.Edmonds,0,1,1
CIN,ARI,K.Johnson,0,3,0
ARI,CIN,A.Erickson,4,1,0
ARI,CIN,S.Morgan,0,3,1
ARI,CIN,S.Morgan,5,3,0
CIN,ARI,P.Cooper,5,1,1
CIN,ARI,L.Fitzgerald,12,2,1
CIN,ARI,K.Johnson,0,3,0
CIN,ARI,T.Sherfield,16,2,1
CIN,ARI,T.Sherfield,5,1,0
ARI,CIN,T.Boyd,0,1,0
ARI,CIN,D.Willis,6,3,1
ARI,CIN,NA,20,3,0
CIN,ARI,L.Fitzgerald,13,2,1
CIN,ARI,L.Fitzgerald,0,3,1
ARI,CIN,T.Boyd,0,3,0
ARI,CIN,A.Tate,15,3,1
ARI,CIN,T.Boyd,-2,3,1
ARI,CIN,T.Boyd,0,3,1
ARI,CIN,T.Boyd,6,3,1
ARI,CIN,A.Tate,8,3,0
ARI,CIN,G.Bernard,0,3,1
ARI,CIN,T.Boyd,-5,3,1
ARI,CIN,C.Uzomah,5,3,1
ARI,CIN,T.Eifert,5,2,0
CIN,ARI,K.Johnson,3,3,1
CIN,ARI,D.Johnson,23,1,1
CIN,ARI,L.Fitzgerald,30,1,0
ARI,CIN,T.Eifert,5,3,1
ARI,CIN,D.Willis,12,1,1
ARI,CIN,T.Eifert,0,1,0
ARI,CIN,T.Eifert,0,3,1
CIN,ARI,D.Johnson,0,3,0
CIN,ARI,P.Cooper,25,2,1
CIN,ARI,C.Edmonds,2,1,1
ARI,CIN,T.Boyd,0,3,1
ARI,CIN,T.Boyd,2,3,1
ARI,CIN,G.Bernard,0,3,1
CIN,ARI,L.Fitzgerald,9,2,1
CIN,ARI,D.Johnson,0,3,0
CIN,ARI,D.Johnson,14,3,1
ARI,CIN,A.Tate,9,3,1
ARI,CIN,J.Mixon,-4,1,1
ARI,CIN,D.Willis,3,2,1
ARI,CIN,T.Boyd,16,1,0
ARI,CIN,T.Boyd,12,2,1
ARI,CIN,D.Willis,0,3,1
ARI,CIN,G.Bernard,1,3,1
ARI,CIN,C.Uzomah,7,3,1
ARI,CIN,A.Tate,2,2,1
CIN,ARI,L.Fitzgerald,1,3,1
CIN,ARI,K.Johnson,15,2,0
CIN,ARI,L.Fitzgerald,18,1,0
ARI,CIN,T.Boyd,7,2,1
ARI,CIN,T.Boyd,32,1,1
CIN,ARI,D.Johnson,22,1,1
HOU,ATL,A.Hooper,2,1,1
HOU,ATL,J.Jones,3,1,0
ATL,HOU,D.Johnson,-3,1,1
HOU,ATL,J.Jones,12,3,1
HOU,ATL,C.Ridley,9,1,0
HOU,ATL,J.Jones,17,1,1
HOU,ATL,M.Sanu,5,2,1
ATL,HOU,W.Fuller,5,3,1
ATL,HOU,D.Hopkins,10,2,0
ATL,HOU,W.Fuller,5,1,1
ATL,HOU,J.Akins,-1,1,1
ATL,HOU,W.Fuller,6,3,1
HOU,ATL,J.Jones,6,3,0
HOU,ATL,M.Sanu,13,2,1
HOU,ATL,C.Ridley,22,3,1
HOU,ATL,J.Hardy,5,3,1
HOU,ATL,A.Hooper,11,3,0
ATL,HOU,D.Hopkins,11,2,1
ATL,HOU,W.Fuller,2,3,1
ATL,HOU,W.Fuller,33,1,1
HOU,ATL,J.Jones,51,2,0
HOU,ATL,C.Ridley,7,3,1
HOU,ATL,NA,-6,2,0
HOU,ATL,I.Smith,1,3,1
ATL,HOU,W.Fuller,-4,1,1
ATL,HOU,K.Coutee,4,1,1
ATL,HOU,W.Fuller,5,3,1
ATL,HOU,K.Coutee,7,2,0
ATL,HOU,W.Fuller,-3,1,1
HOU,ATL,J.Jones,6,3,1
HOU,ATL,C.Ridley,13,3,1
HOU,ATL,C.Ridley,18,2,0
HOU,ATL,I.Smith,1,3,1
HOU,ATL,C.Ridley,14,1,0
HOU,ATL,I.Smith,-1,3,1
HOU,ATL,D.Freeman,-2,3,1
ATL,HOU,W.Fuller,28,3,0
ATL,HOU,K.Coutee,17,3,1
ATL,HOU,D.Hopkins,4,1,1
ATL,HOU,K.Coutee,23,2,1
ATL,HOU,W.Fuller,5,1,1
HOU,ATL,M.Sanu,0,1,1
HOU,ATL,C.Ridley,20,3,0
